wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-20,1,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-21,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-22,3,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-23,1,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-24,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-25,5,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-26,2,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,5,45,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-27,14,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,21,,5,50,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-28,7,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,37,,5,55,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-29,10,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,56,,5,60,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-30,4,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,76,,5,65,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-03-31,20,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,104,,5,70,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-01,22,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,135,,5,75,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-02,20,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,165,,5,80,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-03,45,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,210,,5,85,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-04,4,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,254,,5,90,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-05,17,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,307,,6,96,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-06,15,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,368,,10,106,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-07,1,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,429,,11,117,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-08,13,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,491,,11,128,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-09,13,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,563,,13,141,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-10,15,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,635,,13,154,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-11,10,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,708,,13,167,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-12,30,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,786,,14,181,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-13,22,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,863,,12,193,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-14,22,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,941,,13,206,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-15,22,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1014,,15,221,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-16,32,,,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1085,,16,237,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-17,5,,,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1154,,15,252,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-18,38,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1229,,15,267,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-19,32,,,,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1301,,13,280,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-20,26,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1374,,9,289,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-21,29,,,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1449,,10,299,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-22,31,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1517,,8,307,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-23,52,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1588,,12,319,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-24,36,,,,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1659,,9,328,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-25,62,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1728,,9,337,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-26,48,,,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1799,,9,346,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-27,23,,,,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1872,,9,355,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-28,11,,,,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1943,,10,365,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-29,31,,,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2023,,10,375,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-04-30,21,,,,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2108,,10,385,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-01,32,,,,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2198,,13,398,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-02,23,,,,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2292,,12,410,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-03,9,,,,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2390,,13,423,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-04,33,,,,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2489,,13,436,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-05,15,,,,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2586,,13,449,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-06,11,,,,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2680,,11,460,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-07,16,,,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2773,,11,471,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-08,28,,,,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2862,,11,482,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-09,34,,,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2953,,10,492,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-10,15,,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3045,,10,502,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-11,28,,,,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3144,,11,513,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-12,24,,,,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3243,,11,524,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-13,21,,,,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3340,,9,533,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-14,19,,,,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3438,,11,544,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-15,10,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3534,,8,552,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-16,29,,,,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3626,,5,557,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-17,8,,,,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3715,,5,562,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-18,11,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3803,,7,569,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-19,6,,,,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,3887,,6,575,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-20,10,,,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3967,,6,581,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-21,2,,,,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4039,,6,587,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-22,5,,,,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4107,,6,593,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-23,0,,,,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4177,,6,599,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-24,1,,,,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4249,,6,605,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-25,21,,,,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4320,,6,611,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-26,5,,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4386,,6,617,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-27,6,,,,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4455,,6,623,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-28,3,,,,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4520,,6,629,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-29,10,,,,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4585,,5,634,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-30,4,,,,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4651,,5,639,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-05-31,1,,,,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4717,,5,644,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-06-01,4,,,,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,4786,,5,649,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-06-02,3,,,,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4850,,5,654,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-06-03,1,,,,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4914,,5,659,,,,
,,GB,United Kingdom,SCT,Scotland,S08000020,Grampian,GB,GBR,2,2020-06-04,1,,,,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4980,,5,664,,,,
